"id_claim_number","id_case_number","case_serial","date_created","sku","name","user_description","id_dispatch_center","value"
3610,4604,RC-3610-CS-4604-GT,2024-09-06 14:45:47.767,50001581,Cantidad diferente,Seleccion de tipo problema de calidad,1072,"0"
3610,4604,RC-3610-CS-4604-GT,2024-09-06 14:45:47.767,50001581,Cantidad diferente,Cantidad reportada problemas de calidad,1072,"012"
3611,4605,RC-3611-CS-4605-GT,2024-09-06 15:08:36.710,50000585,Calidad,Seleccion de tipo problema de calidad,1063,rust
3611,4605,RC-3611-CS-4605-GT,2024-09-06 15:08:36.710,50000585,Calidad,Cantidad reportada problemas de calidad,1063,"50"
3611,4605,RC-3611-CS-4605-GT,2024-09-06 15:08:36.710,50000585,Calidad,"Cliente se queda con el producto, problemas de calidad",1063,true
3611,4605,RC-3611-CS-4605-GT,2024-09-06 15:08:36.710,50000585,Calidad,"Vendedor selecciona solicitar un descuento o no, problemas de calidad",1063,true
3611,4605,RC-3611-CS-4605-GT,2024-09-06 15:08:36.710,50000585,Calidad,Campo que almacena el valor de descuento seleccionado por problemas de calidad,1063,"5.00"
3611,4606,RC-3611-CS-4606-GT,2024-09-06 15:10:24.608,50000535,Calidad,Seleccion de tipo problema de calidad,1063,rust
3611,4606,RC-3611-CS-4606-GT,2024-09-06 15:10:24.608,50000535,Calidad,Cantidad reportada problemas de calidad,1063,"75"
3611,4606,RC-3611-CS-4606-GT,2024-09-06 15:10:24.608,50000535,Calidad,"Cliente se queda con el producto, problemas de calidad",1063,true
3611,4606,RC-3611-CS-4606-GT,2024-09-06 15:10:24.608,50000535,Calidad,"Vendedor selecciona solicitar un descuento o no, problemas de calidad",1063,true
3611,4606,RC-3611-CS-4606-GT,2024-09-06 15:10:24.608,50000535,Calidad,Campo que almacena el valor de descuento seleccionado por problemas de calidad,1063,"5.00"
3608,4607,RC-3608-CS-4607-GT,2024-09-06 15:13:58.375,50000564,Calidad,Seleccion de tipo problema de calidad,1063,rust
3608,4607,RC-3608-CS-4607-GT,2024-09-06 15:13:58.375,50000564,Calidad,Cantidad reportada problemas de calidad,1063,"2"
3608,4607,RC-3608-CS-4607-GT,2024-09-06 15:13:58.375,50000564,Calidad,"Cliente se queda con el producto, problemas de calidad",1063,false
3612,4608,RC-3612-CS-4608-GT,2024-09-06 16:03:16.722,50000060,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,1063,missing_amount
3612,4608,RC-3612-CS-4608-GT,2024-09-06 16:03:16.722,50000060,Cantidad diferente,Cantidad reportada cantidad diferente,1063,"10"
3612,4609,RC-3612-CS-4609-GT,2024-09-06 16:05:15.257,50000056,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,1063,missing_amount
3612,4609,RC-3612-CS-4609-GT,2024-09-06 16:05:15.257,50000056,Cantidad diferente,Cantidad reportada cantidad diferente,1063,"12"
3474,4610,RC-3474-CS-4610-GT,2024-09-06 17:36:28.934,50000463,Calidad,Seleccion de tipo problema de calidad,1131,manipulation_damage
3474,4610,RC-3474-CS-4610-GT,2024-09-06 17:36:28.934,50000463,Calidad,Cantidad reportada problemas de calidad,1131,"3"
3474,4610,RC-3474-CS-4610-GT,2024-09-06 17:36:28.934,50000463,Calidad,"Cliente se queda con el producto, problemas de calidad",1131,false
3474,4610,RC-3474-CS-4610-GT,2024-09-06 17:36:28.934,50000463,Calidad,"Cliente se queda con el producto, problemas de calidad",1131,true
3615,4611,RC-3615-CS-4611-GT,2024-09-06 17:38:09.632,50000058,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,1131,missing_amount
3615,4611,RC-3615-CS-4611-GT,2024-09-06 17:38:09.632,50000058,Cantidad diferente,Cantidad reportada cantidad diferente,1131,"36"
3616,4612,RC-3616-CS-4612-GT,2024-09-06 17:39:12.275,50000342,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,1131,missing_amount
3616,4612,RC-3616-CS-4612-GT,2024-09-06 17:39:12.275,50000342,Cantidad diferente,Cantidad reportada cantidad diferente,1131,"14"
3617,4613,RC-3617-CS-4613-PA,2024-09-07 04:44:33.851,50013106,Calidad,Seleccion de tipo problema de calidad,6083,fold
3617,4613,RC-3617-CS-4613-PA,2024-09-07 04:44:33.851,50013106,Calidad,Cantidad reportada problemas de calidad,6083,"1"
3617,4613,RC-3617-CS-4613-PA,2024-09-07 04:44:33.851,50013106,Calidad,"Cliente se queda con el producto, problemas de calidad",6083,false
3617,4613,RC-3617-CS-4613-PA,2024-09-07 04:44:33.851,50013106,Calidad,"Cliente se queda con el producto, problemas de calidad",6083,false
3618,4614,RC-3618-CS-4614-PA,2024-09-07 04:47:24.173,50013104,Calidad,Seleccion de tipo problema de calidad,6083,fold
3618,4614,RC-3618-CS-4614-PA,2024-09-07 04:47:24.173,50013104,Calidad,Cantidad reportada problemas de calidad,6083,"5"
3618,4614,RC-3618-CS-4614-PA,2024-09-07 04:47:24.173,50013104,Calidad,"Cliente se queda con el producto, problemas de calidad",6083,false
3618,4614,RC-3618-CS-4614-PA,2024-09-07 04:47:24.173,50013104,Calidad,"Cliente se queda con el producto, problemas de calidad",6083,false
3619,4615,RC-3619-CS-4615-GT,2024-09-07 11:09:17.268,50000449,Calidad,Seleccion de tipo problema de calidad,1201,fold
3619,4615,RC-3619-CS-4615-GT,2024-09-07 11:09:17.268,50000449,Calidad,Cantidad reportada problemas de calidad,1201,"4"
3619,4615,RC-3619-CS-4615-GT,2024-09-07 11:09:17.268,50000449,Calidad,"Cliente se queda con el producto, problemas de calidad",1201,false
3620,4616,RC-3620-CS-4616-GT,2024-09-07 11:12:15.028,50000257,Calidad,Seleccion de tipo problema de calidad,1201,rust
3620,4616,RC-3620-CS-4616-GT,2024-09-07 11:12:15.028,50000257,Calidad,Cantidad reportada problemas de calidad,1201,"2"
3620,4616,RC-3620-CS-4616-GT,2024-09-07 11:12:15.028,50000257,Calidad,"Cliente se queda con el producto, problemas de calidad",1201,false
3621,4617,RC-3621-CS-4617-PA,2024-09-08 06:49:57.082,50000063,Calidad,Seleccion de tipo problema de calidad,6083,manipulation_damage
3621,4617,RC-3621-CS-4617-PA,2024-09-08 06:49:57.082,50000063,Calidad,Cantidad reportada problemas de calidad,6083,"3"
3621,4617,RC-3621-CS-4617-PA,2024-09-08 06:49:57.082,50000063,Calidad,"Cliente se queda con el producto, problemas de calidad",6083,false
3621,4617,RC-3621-CS-4617-PA,2024-09-08 06:49:57.082,50000063,Calidad,"Cliente se queda con el producto, problemas de calidad",6083,false
3610,4604,RC-3610-CS-4604-GT,2024-09-06 14:45:47.767,50001581,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,1072,leftover_quantity
3610,4604,RC-3610-CS-4604-GT,2024-09-06 14:45:47.767,50001581,Cantidad diferente,Cantidad reportada cantidad diferente,1072,"1"
3622,4618,RC-3622-CS-4618-NI,2024-09-09 08:21:48.212,50000090,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,4131,missing_amount
3622,4618,RC-3622-CS-4618-NI,2024-09-09 08:21:48.212,50000090,Cantidad diferente,Cantidad reportada cantidad diferente,4131,"1"
3623,4620,RC-3623-CS-4620-NI,2024-09-09 09:07:21.961,50000693,Calidad,Seleccion de tipo problema de calidad,4131,technical_especification
3623,4620,RC-3623-CS-4620-NI,2024-09-09 09:07:21.961,50000693,Calidad,Cantidad reportada problemas de calidad,4131,"30"
3623,4620,RC-3623-CS-4620-NI,2024-09-09 09:07:21.961,50000693,Calidad,"Cliente se queda con el producto, problemas de calidad",4131,false
3623,4620,RC-3623-CS-4620-NI,2024-09-09 09:07:21.961,50000693,Calidad,"Cliente se queda con el producto, problemas de calidad",4131,false
3587,4621,RC-3587-CS-4621-GT,2024-09-09 10:17:47.152,50000749,Calidad,Seleccion de tipo problema de calidad,1201,manufacture_issue
3587,4621,RC-3587-CS-4621-GT,2024-09-09 10:17:47.152,50000749,Calidad,Cantidad reportada problemas de calidad,1201,"6"
3587,4621,RC-3587-CS-4621-GT,2024-09-09 10:17:47.152,50000749,Calidad,"Cliente se queda con el producto, problemas de calidad",1201,false
3587,4621,RC-3587-CS-4621-GT,2024-09-09 10:17:47.152,50000749,Calidad,"Cliente se queda con el producto, problemas de calidad",1201,false
3572,4566,RC-3572-CS-4566-GT,2024-09-04 17:12:50.003,50000083,Calidad,Seleccion de tipo problema de calidad,1131,manufacture_issue
3572,4566,RC-3572-CS-4566-GT,2024-09-04 17:12:50.003,50000083,Calidad,"Cliente se queda con el producto, problemas de calidad",1131,false
3629,4622,RC-3629-CS-4622-NI,2024-09-09 11:56:28.843,50000524,Calidad,Seleccion de tipo problema de calidad,4131,rust
3629,4622,RC-3629-CS-4622-NI,2024-09-09 11:56:28.843,50000524,Calidad,Cantidad reportada problemas de calidad,4131,"1"
3629,4622,RC-3629-CS-4622-NI,2024-09-09 11:56:28.843,50000524,Calidad,"Cliente se queda con el producto, problemas de calidad",4131,false
3629,4622,RC-3629-CS-4622-NI,2024-09-09 11:56:28.843,50000524,Calidad,"Cliente se queda con el producto, problemas de calidad",4131,false
3606,4602,RC-3606-CS-4602-GT,2024-09-06 12:53:26.179,50000728,Producto cruzado,Cantidad reportada producto cruzado,1072,"1"
3606,4602,RC-3606-CS-4602-GT,2024-09-06 12:53:26.179,50000728,Producto cruzado,"Cliente se queda con el producto, producto cruzado",1072,false
3606,4602,RC-3606-CS-4602-GT,2024-09-06 12:53:26.179,50000728,Producto cruzado,producto seleccionado flujo cantidad diferente,1072,"50000728 - TUBO PROC. MEC. ECO. 3/4"" CH18"
3629,4623,RC-3629-CS-4623-NI,2024-09-09 11:59:53.498,50000581,Calidad,Seleccion de tipo problema de calidad,4131,fold
3629,4623,RC-3629-CS-4623-NI,2024-09-09 11:59:53.498,50000581,Calidad,Cantidad reportada problemas de calidad,4131,"2"
3629,4623,RC-3629-CS-4623-NI,2024-09-09 11:59:53.498,50000581,Calidad,"Cliente se queda con el producto, problemas de calidad",4131,false
3629,4623,RC-3629-CS-4623-NI,2024-09-09 11:59:53.498,50000581,Calidad,"Cliente se queda con el producto, problemas de calidad",4131,false
3624,4624,RC-3624-CS-4624-CR,2024-09-09 12:10:02.393,70000509,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,5011,missing_amount
3624,4624,RC-3624-CS-4624-CR,2024-09-09 12:10:02.393,70000509,Cantidad diferente,Cantidad reportada cantidad diferente,5011,"2"
3632,4626,RC-3632-CS-4626-GT,2024-09-09 13:24:18.580,50000593,Calidad,Seleccion de tipo problema de calidad,1063,manufacture_issue
3632,4626,RC-3632-CS-4626-GT,2024-09-09 13:24:18.580,50000593,Calidad,Cantidad reportada problemas de calidad,1063,"240"
3632,4626,RC-3632-CS-4626-GT,2024-09-09 13:24:18.580,50000593,Calidad,"Cliente se queda con el producto, problemas de calidad",1063,false
3632,4626,RC-3632-CS-4626-GT,2024-09-09 13:24:18.580,50000593,Calidad,"Cliente se queda con el producto, problemas de calidad",1063,false
3633,4627,RC-3633-CS-4627-GT,2024-09-09 14:23:43.824,50000303,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,1063,leftover_quantity
3633,4627,RC-3633-CS-4627-GT,2024-09-09 14:23:43.824,50000303,Cantidad diferente,Cantidad reportada cantidad diferente,1063,"7"
3634,4628,RC-3634-CS-4628-GT,2024-09-09 14:27:05.406,50000303,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,1063,leftover_quantity
3634,4628,RC-3634-CS-4628-GT,2024-09-09 14:27:05.406,50000303,Cantidad diferente,Cantidad reportada cantidad diferente,1063,"2"
3637,4629,RC-3637-CS-4629-GT,2024-09-09 15:30:15.263,50000081,Calidad,Seleccion de tipo problema de calidad,1072,fold
3637,4629,RC-3637-CS-4629-GT,2024-09-09 15:30:15.263,50000081,Calidad,Cantidad reportada problemas de calidad,1072,"2"
3637,4629,RC-3637-CS-4629-GT,2024-09-09 15:30:15.263,50000081,Calidad,"Cliente se queda con el producto, problemas de calidad",1072,false
3637,4631,RC-3637-CS-4631-GT,2024-09-09 15:41:05.496,50000083,Calidad,Cantidad reportada problemas de calidad,1072,"200"
3637,4630,RC-3637-CS-4630-GT,2024-09-09 15:37:20.294,50000082,Calidad,Seleccion de tipo problema de calidad,1072,rust
3637,4630,RC-3637-CS-4630-GT,2024-09-09 15:37:20.294,50000082,Calidad,Cantidad reportada problemas de calidad,1072,"200"
3631,4625,RC-3631-CS-4625-GT,2024-09-09 12:53:33.126,50000095,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,1131,missing_amount
3631,4625,RC-3631-CS-4625-GT,2024-09-09 12:53:33.126,50000095,Cantidad diferente,Cantidad reportada cantidad diferente,1131,"2"
3635,4632,RC-3635-CS-4632-GT,2024-09-09 16:41:12.277,50000067,Calidad,Seleccion de tipo problema de calidad,1063,rust
3635,4632,RC-3635-CS-4632-GT,2024-09-09 16:41:12.277,50000067,Calidad,Cantidad reportada problemas de calidad,1063,"5"
3635,4632,RC-3635-CS-4632-GT,2024-09-09 16:41:12.277,50000067,Calidad,"Cliente se queda con el producto, problemas de calidad",1063,false
3637,4631,RC-3637-CS-4631-GT,2024-09-09 15:41:05.496,50000083,Calidad,Seleccion de tipo problema de calidad,1072,rust
3637,4631,RC-3637-CS-4631-GT,2024-09-09 15:41:05.496,50000083,Calidad,"Cliente se queda con el producto, problemas de calidad",1072,false
3637,4630,RC-3637-CS-4630-GT,2024-09-09 15:37:20.294,50000082,Calidad,"Cliente se queda con el producto, problemas de calidad",1072,false
3639,4633,RC-3639-CS-4633-GT,2024-09-10 06:12:46.533,50000343,Calidad,Seleccion de tipo problema de calidad,1201,manufacture_issue
3639,4633,RC-3639-CS-4633-GT,2024-09-10 06:12:46.533,50000343,Calidad,Cantidad reportada problemas de calidad,1201,"1"
3639,4633,RC-3639-CS-4633-GT,2024-09-10 06:12:46.533,50000343,Calidad,"Cliente se queda con el producto, problemas de calidad",1201,false
3643,4638,RC-3643-CS-4638-GT,2024-09-10 09:33:47.711,50000818,Calidad,Seleccion de tipo problema de calidad,1072,manufacture_issue
3643,4638,RC-3643-CS-4638-GT,2024-09-10 09:33:47.711,50000818,Calidad,Cantidad reportada problemas de calidad,1072,"11"
3643,4638,RC-3643-CS-4638-GT,2024-09-10 09:33:47.711,50000818,Calidad,"Cliente se queda con el producto, problemas de calidad",1072,false
3643,4638,RC-3643-CS-4638-GT,2024-09-10 09:33:47.711,50000818,Calidad,"Cliente se queda con el producto, problemas de calidad",1072,false
3646,4639,RC-3646-CS-4639-NI,2024-09-10 12:40:17.168,50012478,Calidad,Seleccion de tipo problema de calidad,4140,rust
3646,4639,RC-3646-CS-4639-NI,2024-09-10 12:40:17.168,50012478,Calidad,Cantidad reportada problemas de calidad,4140,"8400"
3646,4639,RC-3646-CS-4639-NI,2024-09-10 12:40:17.168,50012478,Calidad,"Cliente se queda con el producto, problemas de calidad",4140,false
3646,4639,RC-3646-CS-4639-NI,2024-09-10 12:40:17.168,50012478,Calidad,"Cliente se queda con el producto, problemas de calidad",4140,false
3647,4640,RC-3647-CS-4640-GT,2024-09-10 13:20:09.548,50000244,Calidad,Seleccion de tipo problema de calidad,1063,manufacture_issue
3647,4640,RC-3647-CS-4640-GT,2024-09-10 13:20:09.548,50000244,Calidad,Cantidad reportada problemas de calidad,1063,"1"
3647,4640,RC-3647-CS-4640-GT,2024-09-10 13:20:09.548,50000244,Calidad,"Cliente se queda con el producto, problemas de calidad",1063,false
3649,4641,RC-3649-CS-4641-GT,2024-09-10 14:22:05.186,50000140,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,1063,missing_amount
3649,4641,RC-3649-CS-4641-GT,2024-09-10 14:22:05.186,50000140,Cantidad diferente,Cantidad reportada cantidad diferente,1063,"1"
3650,4642,RC-3650-CS-4642-CR,2024-09-10 14:29:21.960,50000652,Calidad,Seleccion de tipo problema de calidad,5011,rust
3650,4642,RC-3650-CS-4642-CR,2024-09-10 14:29:21.960,50000652,Calidad,Cantidad reportada problemas de calidad,5011,"14"
3650,4642,RC-3650-CS-4642-CR,2024-09-10 14:29:21.960,50000652,Calidad,"Cliente se queda con el producto, problemas de calidad",5011,false
3650,4642,RC-3650-CS-4642-CR,2024-09-10 14:29:21.960,50000652,Calidad,"Cliente se queda con el producto, problemas de calidad",5011,false
3651,4644,RC-3651-CS-4644-GT,2024-09-10 15:44:49.042,50000089,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,1063,leftover_quantity
3651,4644,RC-3651-CS-4644-GT,2024-09-10 15:44:49.042,50000089,Cantidad diferente,Cantidad reportada cantidad diferente,1063,"120"
3644,4646,RC-3644-CS-4646-GT,2024-09-10 16:19:44.174,50000234,Calidad,Seleccion de tipo problema de calidad,1072,fold
3644,4646,RC-3644-CS-4646-GT,2024-09-10 16:19:44.174,50000234,Calidad,Cantidad reportada problemas de calidad,1072,"1"
3644,4646,RC-3644-CS-4646-GT,2024-09-10 16:19:44.174,50000234,Calidad,"Cliente se queda con el producto, problemas de calidad",1072,false
3654,4648,RC-3654-CS-4648-NI,2024-09-10 16:26:45.152,50012478,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,4140,missing_amount
3654,4648,RC-3654-CS-4648-NI,2024-09-10 16:26:45.152,50012478,Cantidad diferente,Cantidad reportada cantidad diferente,4140,"1"
3638,4649,RC-3638-CS-4649-GT,2024-09-10 16:45:32.010,50002367,Calidad,Seleccion de tipo problema de calidad,1063,fold
3638,4649,RC-3638-CS-4649-GT,2024-09-10 16:45:32.010,50002367,Calidad,Cantidad reportada problemas de calidad,1063,"8"
3638,4649,RC-3638-CS-4649-GT,2024-09-10 16:45:32.010,50002367,Calidad,"Cliente se queda con el producto, problemas de calidad",1063,false
3638,4649,RC-3638-CS-4649-GT,2024-09-10 16:45:32.010,50002367,Calidad,"Cliente se queda con el producto, problemas de calidad",1063,true
3656,4650,RC-3656-CS-4650-GT,2024-09-10 16:56:13.316,50000052,Calidad,Seleccion de tipo problema de calidad,1072,rust
3656,4650,RC-3656-CS-4650-GT,2024-09-10 16:56:13.316,50000052,Calidad,Cantidad reportada problemas de calidad,1072,"50"
3656,4650,RC-3656-CS-4650-GT,2024-09-10 16:56:13.316,50000052,Calidad,"Cliente se queda con el producto, problemas de calidad",1072,false
3659,4651,RC-3659-CS-4651-GT,2024-09-10 17:30:03.276,50000593,Calidad,Seleccion de tipo problema de calidad,1063,manufacture_issue
3659,4651,RC-3659-CS-4651-GT,2024-09-10 17:30:03.276,50000593,Calidad,Cantidad reportada problemas de calidad,1063,"7"
3659,4651,RC-3659-CS-4651-GT,2024-09-10 17:30:03.276,50000593,Calidad,"Cliente se queda con el producto, problemas de calidad",1063,false
3658,4652,RC-3658-CS-4652-GT,2024-09-10 17:33:20.203,50000266,Calidad,Seleccion de tipo problema de calidad,1063,manufacture_issue
3658,4652,RC-3658-CS-4652-GT,2024-09-10 17:33:20.203,50000266,Calidad,Cantidad reportada problemas de calidad,1063,"03"
3658,4652,RC-3658-CS-4652-GT,2024-09-10 17:33:20.203,50000266,Calidad,"Cliente se queda con el producto, problemas de calidad",1063,false
3660,4653,RC-3660-CS-4653-GT,2024-09-10 17:43:19.496,50000513,Calidad,Seleccion de tipo problema de calidad,1131,rust
3660,4653,RC-3660-CS-4653-GT,2024-09-10 17:43:19.496,50000513,Calidad,Cantidad reportada problemas de calidad,1131,"68"
3660,4653,RC-3660-CS-4653-GT,2024-09-10 17:43:19.496,50000513,Calidad,"Cliente se queda con el producto, problemas de calidad",1131,false
3652,4643,RC-3652-CS-4643-GT,2024-09-10 15:41:28.473,50000350,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,1061,missing_amount
3652,4643,RC-3652-CS-4643-GT,2024-09-10 15:41:28.473,50000350,Cantidad diferente,Cantidad reportada cantidad diferente,1061,"01"
3499,4654,RC-3499-CS-4654-CR,2024-09-11 09:21:28.567,50000893,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,5011,missing_amount
3499,4654,RC-3499-CS-4654-CR,2024-09-11 09:21:28.567,50000893,Cantidad diferente,Cantidad reportada cantidad diferente,5011,"3"
3663,4656,RC-3663-CS-4656-CR,2024-09-11 09:37:50.928,50000492,Calidad,Seleccion de tipo problema de calidad,5011,manipulation_damage
3663,4656,RC-3663-CS-4656-CR,2024-09-11 09:37:50.928,50000492,Calidad,Cantidad reportada problemas de calidad,5011,"1"
3663,4656,RC-3663-CS-4656-CR,2024-09-11 09:37:50.928,50000492,Calidad,"Cliente se queda con el producto, problemas de calidad",5011,false
3653,4645,RC-3653-CS-4645-GT,2024-09-10 16:19:33.226,50000087,Cantidad diferente,Cantidad reportada cantidad diferente,1011,"1"
3653,4647,RC-3653-CS-4647-GT,2024-09-10 16:21:09.621,50000085,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,1011,missing_amount
3653,4647,RC-3653-CS-4647-GT,2024-09-10 16:21:09.621,50000085,Cantidad diferente,Cantidad reportada cantidad diferente,1011,"1"
3642,4637,RC-3642-CS-4637-GT,2024-09-10 08:14:33.147,50000461,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,1131,missing_amount
3642,4637,RC-3642-CS-4637-GT,2024-09-10 08:14:33.147,50000461,Cantidad diferente,Cantidad reportada cantidad diferente,1131,"3"
3640,4634,RC-3640-CS-4634-GT,2024-09-10 08:04:43.359,50000239,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,1131,missing_amount
3640,4634,RC-3640-CS-4634-GT,2024-09-10 08:04:43.359,50000239,Cantidad diferente,Cantidad reportada cantidad diferente,1131,"1"
3641,4635,RC-3641-CS-4635-GT,2024-09-10 08:07:05.859,50000135,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,1131,missing_amount
3641,4635,RC-3641-CS-4635-GT,2024-09-10 08:07:05.859,50000135,Cantidad diferente,Cantidad reportada cantidad diferente,1131,"3"
3642,4636,RC-3642-CS-4636-GT,2024-09-10 08:13:30.475,50000527,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,1131,missing_amount
3642,4636,RC-3642-CS-4636-GT,2024-09-10 08:13:30.475,50000527,Cantidad diferente,Cantidad reportada cantidad diferente,1131,"1"
3663,4656,RC-3663-CS-4656-CR,2024-09-11 09:37:50.928,50000492,Calidad,"Cliente se queda con el producto, problemas de calidad",5011,false
3665,4660,RC-3665-CS-4660-GT,2024-09-11 12:44:20.196,50000095,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,1221,missing_amount
3665,4660,RC-3665-CS-4660-GT,2024-09-11 12:44:20.196,50000095,Cantidad diferente,Cantidad reportada cantidad diferente,1221,"1"
3653,4645,RC-3653-CS-4645-GT,2024-09-10 16:19:33.226,50000087,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,1011,leftover_quantity
3667,4662,RC-3667-CS-4662-CR,2024-09-11 14:11:24.715,50000893,Calidad,Seleccion de tipo problema de calidad,5011,rust
3667,4662,RC-3667-CS-4662-CR,2024-09-11 14:11:24.715,50000893,Calidad,Cantidad reportada problemas de calidad,5011,"596"
3667,4662,RC-3667-CS-4662-CR,2024-09-11 14:11:24.715,50000893,Calidad,"Cliente se queda con el producto, problemas de calidad",5011,false
3667,4662,RC-3667-CS-4662-CR,2024-09-11 14:11:24.715,50000893,Calidad,"Cliente se queda con el producto, problemas de calidad",5011,false
3672,4665,RC-3672-CS-4665-CR,2024-09-11 14:59:23.687,50000893,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,5011,missing_amount
3672,4665,RC-3672-CS-4665-CR,2024-09-11 14:59:23.687,50000893,Cantidad diferente,Cantidad reportada cantidad diferente,5011,"2"
3673,4666,RC-3673-CS-4666-CR,2024-09-11 15:09:11.411,50000893,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,5011,missing_amount
3673,4666,RC-3673-CS-4666-CR,2024-09-11 15:09:11.411,50000893,Cantidad diferente,Cantidad reportada cantidad diferente,5011,"4"
3674,4667,RC-3674-CS-4667-NI,2024-09-11 15:33:07.851,50011059,Calidad,Seleccion de tipo problema de calidad,4131,technical_especification
3674,4667,RC-3674-CS-4667-NI,2024-09-11 15:33:07.851,50011059,Calidad,Cantidad reportada problemas de calidad,4131,"107"
3674,4667,RC-3674-CS-4667-NI,2024-09-11 15:33:07.851,50011059,Calidad,"Cliente se queda con el producto, problemas de calidad",4131,false
3674,4667,RC-3674-CS-4667-NI,2024-09-11 15:33:07.851,50011059,Calidad,"Cliente se queda con el producto, problemas de calidad",4131,false
3675,4668,RC-3675-CS-4668-GT,2024-09-11 15:39:42.130,50000099,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,1063,missing_amount
3675,4668,RC-3675-CS-4668-GT,2024-09-11 15:39:42.130,50000099,Cantidad diferente,Cantidad reportada cantidad diferente,1063,"2"
3676,4669,RC-3676-CS-4669-NI,2024-09-11 15:59:01.025,50011058,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,4131,missing_amount
3676,4669,RC-3676-CS-4669-NI,2024-09-11 15:59:01.025,50011058,Cantidad diferente,Cantidad reportada cantidad diferente,4131,"2"
3676,4670,RC-3676-CS-4670-NI,2024-09-11 16:01:50.139,50011043,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,4131,missing_amount
3676,4670,RC-3676-CS-4670-NI,2024-09-11 16:01:50.139,50011043,Cantidad diferente,Cantidad reportada cantidad diferente,4131,"1"
3670,4663,RC-3670-CS-4663-GT,2024-09-11 14:29:17.441,50000081,Calidad,Seleccion de tipo problema de calidad,1131,fold
3670,4663,RC-3670-CS-4663-GT,2024-09-11 14:29:17.441,50000081,Calidad,Cantidad reportada problemas de calidad,1131,"03"
3670,4663,RC-3670-CS-4663-GT,2024-09-11 14:29:17.441,50000081,Calidad,"Cliente se queda con el producto, problemas de calidad",1131,false
3671,4664,RC-3671-CS-4664-GT,2024-09-11 14:34:56.614,50000080,Calidad,Seleccion de tipo problema de calidad,1131,rust
3671,4664,RC-3671-CS-4664-GT,2024-09-11 14:34:56.614,50000080,Calidad,Cantidad reportada problemas de calidad,1131,"403"
3671,4664,RC-3671-CS-4664-GT,2024-09-11 14:34:56.614,50000080,Calidad,"Cliente se queda con el producto, problemas de calidad",1131,false
3677,4672,RC-3677-CS-4672-GT,2024-09-11 16:49:36.564,50000352,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,1131,leftover_quantity
3677,4672,RC-3677-CS-4672-GT,2024-09-11 16:49:36.564,50000352,Cantidad diferente,Cantidad reportada cantidad diferente,1131,"40"
3680,4674,RC-3680-CS-4674-GT,2024-09-11 17:43:53.486,50000984,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,1131,leftover_quantity
3680,4674,RC-3680-CS-4674-GT,2024-09-11 17:43:53.486,50000984,Cantidad diferente,Cantidad reportada cantidad diferente,1131,"30"
3678,4671,RC-3678-CS-4671-GT,2024-09-11 16:25:37.159,50000255,Calidad,Seleccion de tipo problema de calidad,1072,fold
3678,4671,RC-3678-CS-4671-GT,2024-09-11 16:25:37.159,50000255,Calidad,Cantidad reportada problemas de calidad,1072,"35"
3678,4671,RC-3678-CS-4671-GT,2024-09-11 16:25:37.159,50000255,Calidad,"Cliente se queda con el producto, problemas de calidad",1072,false
3682,4675,RC-3682-CS-4675-GT,2024-09-12 07:24:11.526,50000646,Calidad,Seleccion de tipo problema de calidad,1201,rust
3682,4675,RC-3682-CS-4675-GT,2024-09-12 07:24:11.526,50000646,Calidad,Cantidad reportada problemas de calidad,1201,"41"
3682,4675,RC-3682-CS-4675-GT,2024-09-12 07:24:11.526,50000646,Calidad,"Cliente se queda con el producto, problemas de calidad",1201,false
3683,4676,RC-3683-CS-4676-GT,2024-09-12 08:34:09.994,50004400,Calidad,Seleccion de tipo problema de calidad,1063,"0"
