date_created,product_number,type_claim,dispatch_center,country,reported_quantity,problem,client_keep_product
2024-08-01 16:29:49.591,50000342,cantidad diferente,1131,GT,03,missing_amount,False
2024-08-01 16:53:39.577,50000352,calidad,1201,GT,765,rust,False
2024-08-01 21:07:02.137,50000091,cantidad diferente,1063,GT,1500,leftover_quantity,False
2024-08-02 05:44:37.760,50000452,calidad,1072,GT,050,rust,False
2024-08-02 10:36:31.596,70000772,calidad,1221,GT,1,manufacture_issue,False
2024-08-06 16:20:51.202,50000741,calidad,4131,NI,1,technical_especification,False
2024-08-06 16:24:28.056,50000743,calidad,4131,NI,83,technical_especification,False
2024-08-02 14:00:06.644,50011059,cantidad diferente,4131,NI,1,missing_amount,False
2024-08-06 16:16:01.851,50000572,cantidad diferente,1131,GT,2,missing_amount,False
2024-08-02 17:38:11.675,50000260,calidad,1072,GT,1,fold,False
2024-08-02 18:20:30.811,50003087,calidad,4131,NI,2,fold,False
2024-08-02 18:26:24.642,50000586,calidad,4131,NI,1,rust,False
2024-08-05 08:07:14.907,50000259,producto cruzado,1011,GT,100,cross_product,False
2024-08-05 09:07:32.958,70005955,calidad,4140,NI,2100,fold,False
2024-08-05 17:05:08.627,70005955,calidad,4140,NI,2450,rust,False
2024-08-06 07:59:32.169,70005955,calidad,4140,NI,1750,fold,False
2024-08-06 08:01:01.334,70005955,calidad,4140,NI,2100,fold,False
2024-08-05 17:26:55.032,50011048,cantidad diferente,1221,GT,1,missing_amount,False
2024-08-05 11:15:56.609,50000342,calidad,1201,GT,029,rust,False
2024-08-05 11:44:36.643,50000269,calidad,1131,GT,70,rust,False
2024-08-05 11:45:22.482,50000298,calidad,1131,GT,2,rust,False
2024-08-05 13:19:35.812,50001065,producto cruzado,1072,GT,20,cross_product,False
2024-08-05 13:51:54.525,50000352,calidad,1201,GT,1300,rust,False
2024-08-05 14:37:22.710,50005317,calidad,4131,NI,20,technical_especification,False
2024-08-05 14:41:13.636,50000492,calidad,4131,NI,2,manipulation_damage,False
2024-08-05 14:44:38.312,50000492,cantidad diferente,4131,NI,50,missing_amount,False
2024-08-05 14:41:35.598,50000148,cantidad diferente,1011,GT,1,missing_amount,False
2024-08-05 14:58:53.672,50000379,cantidad diferente,4131,NI,2,missing_amount,False
2024-08-05 15:13:47.618,50011059,cantidad diferente,4131,NI,1,missing_amount,False
2024-08-05 15:57:39.288,50000352,calidad,1201,GT,80,rust,False
2024-08-05 17:39:49.100,50011046,calidad,1072,GT,10,technical_especification,False
2024-08-05 17:40:38.500,50011049,cantidad diferente,1072,GT,1,missing_amount,False
2024-08-05 22:34:17.431,50011049,calidad,1072,GT,1,rust,False
2024-08-05 22:35:40.319,50011046,calidad,1072,GT,10,rust,False
2024-08-06 16:56:24.620,50011046,calidad,1072,GT,20,rust,False
2024-08-06 16:57:32.955,50011049,calidad,1072,GT,2,rust,False
2024-08-06 17:01:23.640,50011046,calidad,1072,GT,40,rust,False
2024-08-06 11:11:01.819,50012895,cantidad diferente,1221,GT,3,missing_amount,False
2024-08-06 11:16:02.195,50000423,calidad,1072,GT,7,fold,False
2024-08-06 16:46:48.401,50000061,calidad,1201,GT,040,manufacture_issue,False
2024-08-06 16:49:44.250,50000856,calidad,1201,GT,03,manufacture_issue,False
2024-08-06 16:52:09.401,50000061,calidad,1201,GT,10,manufacture_issue,False
2024-08-06 17:03:54.773,50000713,cantidad diferente,4131,NI,25,missing_amount,False
2024-08-06 18:21:10.736,50013166,calidad,4131,NI,1,manipulation_damage,False
2024-08-06 18:57:21.578,50000089,calidad,1072,GT,400,rust,False
2024-08-07 09:40:35.943,50000462,cantidad diferente,1072,GT,100,leftover_quantity,False
2024-08-07 09:38:35.984,50000449,calidad,1072,GT,4,fold,False
2024-08-07 11:42:04.581,50000056,producto cruzado,5011,CR,15,cross_product,False
2024-08-07 17:09:58.134,50000447,calidad,1131,GT,238,manufacture_issue,False
2024-08-07 18:08:10.637,50000239,calidad,1131,GT,05,technical_especification,False
2024-08-07 19:01:30.792,50001581,calidad,1072,GT,20,technical_especification,False
2024-08-08 08:37:17.871,50013712,cantidad diferente,1221,GT,1,missing_amount,False
2024-08-08 08:55:34.706,70001218,cantidad diferente,1073,GT,1,missing_amount,False
2024-08-08 08:57:28.412,70001215,cantidad diferente,1073,GT,5,missing_amount,False
2024-08-08 09:29:10.110,50000087,cantidad diferente,1131,GT,03,missing_amount,False
2024-08-08 10:11:04.181,50013712,calidad,1061,GT,18,rust,False
2024-08-08 10:00:14.018,50014647,producto cruzado,5011,CR,5029,cross_product,False
2024-08-08 10:38:22.049,50000273,calidad,1063,GT,100,technical_especification,False
2024-08-12 11:23:19.591,50000273,calidad,1063,GT,25,technical_especification,False
2024-08-08 11:53:37.693,50000348,calidad,4131,NI,30,fold,False
2024-08-08 12:15:59.130,50000463,calidad,1072,GT,1,fold,False
2024-08-08 13:04:31.452,50000352,calidad,1201,GT,8,manufacture_issue,False
2024-08-08 16:21:41.215,50003221,calidad,4131,NI,20,rust,False
2024-08-08 17:52:54.050,50011059,cantidad diferente,4131,NI,1,missing_amount,False
2024-08-08 18:01:32.361,50000067,calidad,1131,GT,01,fold,False
2024-08-08 18:03:49.439,50000269,calidad,4131,NI,1,fold,False
2024-08-08 19:32:40.612,50011376,calidad,4131,NI,1,fold,False
2024-08-09 07:40:39.512,50000780,calidad,1072,GT,1,technical_especification,False
2024-08-09 09:19:37.864,50000780,calidad,1072,GT,1,fold,False
2024-08-09 08:49:05.516,50000588,cantidad diferente,4131,NI,4,missing_amount,False
2024-08-09 11:16:14.485,50000056,producto cruzado,1221,GT,4,cross_product,False
2024-08-09 11:24:32.029,50000056,calidad,1221,GT,1,fold,False
2024-08-09 11:26:28.199,50000302,calidad,1063,GT,01,manipulation_damage,False
2024-08-09 11:30:45.871,50000849,calidad,5011,CR,60,rust,True
2024-08-09 11:41:06.810,50000362,cantidad diferente,1131,GT,4,missing_amount,False
2024-08-20 18:17:15.723,50000463,calidad,1131,GT,4,fold,False
2024-08-09 16:13:19.511,70000505,calidad,4131,NI,10,fold,False
2024-08-09 16:17:32.128,70004415,calidad,4131,NI,3,manufacture_issue,False
2024-08-09 17:32:42.319,50000279,calidad,1221,GT,1,fold,False
2024-08-09 17:33:09.355,50000350,calidad,4131,NI,1200,rust,False
2024-08-09 17:37:03.832,50000350,calidad,4131,NI,1065,rust,False
2024-08-09 17:39:19.573,50000350,calidad,4131,NI,1035,rust,False
2024-08-09 18:05:43.831,50000465,calidad,1072,GT,1,fold,False
2024-08-09 18:07:42.784,50000447,calidad,1072,GT,1,fold,False
2024-08-09 18:09:31.561,50000451,calidad,1072,GT,4,fold,False
2024-08-12 07:08:47.453,50000745,calidad,1131,GT,50,rust,False
2024-08-12 07:10:09.679,50000744,calidad,1131,GT,23,rust,False
2024-08-12 07:12:22.403,50000573,calidad,1131,GT,09,rust,False
2024-08-12 07:15:05.397,50000545,calidad,1131,GT,100,rust,False
2024-08-12 07:16:02.434,50000714,calidad,1131,GT,25,rust,False
2024-08-12 07:18:22.647,50000253,calidad,1131,GT,75,rust,False
2024-08-12 07:19:15.319,50000281,calidad,1131,GT,30,rust,False
2024-08-12 07:20:04.921,50000234,calidad,1131,GT,50,rust,False
2024-08-12 07:20:48.807,50000239,calidad,1131,GT,100,rust,False
2024-08-12 10:37:13.469,50000591,calidad,1063,GT,74,rust,False
2024-08-12 10:40:45.471,50000337,calidad,1063,GT,5,rust,False
2024-08-12 10:44:51.279,50000906,calidad,4131,NI,1400,rust,False
2024-08-12 11:25:21.499,50012476,calidad,4131,NI,1044,rust,False
2024-08-12 11:30:02.961,50012476,calidad,4131,NI,400,rust,False
2024-08-12 12:55:41.450,70000302,calidad,1063,GT,6,technical_especification,True
2024-08-12 13:12:26.343,50000020,cantidad diferente,5011,CR,2,leftover_quantity,False
2024-08-12 13:17:56.328,50000753,calidad,1221,GT,1,fold,False
2024-08-12 13:18:01.803,50000342,calidad,1201,GT,03,manufacture_issue,False
2024-08-12 13:21:06.933,50000362,calidad,1201,GT,01,manufacture_issue,False
2024-08-12 14:08:57.342,50000530,calidad,4131,NI,40,rust,False
2024-08-12 15:18:58.542,50000511,producto cruzado,5011,CR,025,cross_product,False
2024-08-12 15:20:02.957,50000534,producto cruzado,5011,CR,25,cross_product,False
2024-08-12 15:21:52.911,50000573,producto cruzado,5011,CR,25,cross_product,False
2024-08-12 15:22:42.756,50000423,calidad,1131,GT,5,fold,False
2024-08-12 16:53:52.949,50001575,calidad,1072,GT,10,rust,False
2024-08-12 17:06:40.193,50000056,cantidad diferente,1131,GT,01,missing_amount,False
2024-08-13 08:15:54.661,50010471,producto cruzado,1063,GT,30,cross_product,False
2024-08-19 17:06:21.522,50000342,calidad,1063,GT,1400,rust,True
2024-08-19 17:14:08.116,50000352,calidad,1063,GT,1400,rust,True
2024-08-13 10:57:50.942,50000188,calidad,1063,GT,9,rust,True
2024-08-13 11:01:53.663,50000197,calidad,1063,GT,10,rust,True
2024-08-13 11:22:28.355,50000513,calidad,1072,GT,55,rust,False
2024-08-13 12:00:26.329,70001223,calidad,1073,GT,7,fold,False
2024-08-13 12:10:37.295,70001223,calidad,1073,GT,04,fold,False
2024-08-13 13:40:50.569,50011130,cantidad diferente,1131,GT,2,missing_amount,False
2024-08-13 17:36:34.183,50000519,calidad,1072,GT,1,fold,False
2024-08-13 19:20:45.285,50000254,calidad,1131,GT,05,fold,False
2024-08-13 20:33:40.901,50010698,calidad,1131,GT,03,manipulation_damage,False
2024-08-13 21:37:38.084,50000080,calidad,1072,GT,4,fold,False
2024-08-14 08:30:17.688,50000510,producto cruzado,5011,CR,200,cross_product,False
2024-08-14 10:37:00.157,50000071,calidad,1063,GT,1,fold,False
2024-08-14 09:35:49.061,70000775,calidad,1063,GT,1,manufacture_issue,False
2024-08-14 15:15:16.818,50000008,calidad,4131,NI,1,fold,False
2024-08-14 09:36:39.753,50000008,cantidad diferente,4131,NI,01,missing_amount,False
2024-08-14 09:42:43.539,70000703,calidad,1063,GT,02,fold,False
2024-08-14 09:47:50.994,70000703,calidad,1063,GT,1,fold,False
2024-08-22 13:07:26.820,50000343,calidad,1131,GT,380,rust,False
2024-08-14 12:22:17.988,50000003,calidad,1131,GT,1,fold,False
2024-08-14 13:34:03.495,50012476,calidad,4131,NI,144,rust,False
2024-08-14 14:33:16.526,50000534,calidad,4131,NI,24,rust,False
2024-08-14 14:34:56.384,50000711,calidad,4131,NI,20,rust,False
2024-08-14 14:36:49.047,50000710,calidad,4131,NI,20,rust,False
2024-08-14 14:41:34.013,50000709,calidad,4131,NI,20,rust,False
2024-08-14 14:46:32.420,50013851,calidad,4131,NI,1,manipulation_damage,False
2024-08-16 09:37:53.669,50013851,calidad,4131,NI,9,manipulation_damage,False
2024-08-14 14:53:55.053,50000584,calidad,4131,NI,24,rust,False
2024-08-14 15:35:54.943,50000534,cantidad diferente,4131,NI,1,missing_amount,False
2024-08-14 16:12:27.406,50000348,calidad,4131,NI,1,manufacture_issue,False
2024-08-14 17:15:57.154,50012478,cantidad diferente,4131,NI,2,missing_amount,False
2024-08-14 17:41:36.754,50000056,calidad,1201,GT,10,rust,False
2024-08-14 17:45:37.494,50000445,calidad,1201,GT,1,fold,False
2024-08-14 17:46:46.481,50000130,calidad,1201,GT,3,fold,False
2024-08-14 17:48:20.587,50000056,calidad,1201,GT,20,rust,False
2024-08-14 17:55:56.514,50000080,calidad,1201,GT,2,fold,False
2024-08-14 17:57:52.892,50000082,calidad,1201,GT,1,fold,False
2024-08-15 07:14:04.358,50000082,calidad,1201,GT,1,fold,False
2024-08-15 08:02:30.604,50000253,calidad,1131,GT,74,rust,False
2024-08-15 08:04:18.499,50000253,calidad,1131,GT,1,rust,False
2024-08-15 08:06:00.744,50000234,calidad,1131,GT,50,rust,False
2024-08-15 08:08:18.042,50000239,calidad,1131,GT,39,rust,False
2024-08-15 08:09:50.695,50000239,calidad,1131,GT,27,fold,False
2024-08-15 08:48:16.249,50000633,calidad,1221,GT,160,fold,False
2024-08-15 10:16:38.197,50010783,cantidad diferente,4131,NI,6,leftover_quantity,False
2024-08-15 10:18:31.322,50000315,cantidad diferente,4131,NI,1,leftover_quantity,False
2024-08-15 13:05:14.454,50000343,calidad,1201,GT,09,rust,False
2024-08-15 13:07:47.972,50000342,calidad,1201,GT,1,manufacture_issue,False
2024-08-15 13:31:06.954,50011058,producto cruzado,1221,GT,40,cross_product,False
2024-08-15 13:33:49.275,50011058,cantidad diferente,1221,GT,10,missing_amount,False
2024-08-15 13:36:50.446,50011056,producto cruzado,1221,GT,50,cross_product,False
2024-08-15 13:39:48.372,50011056,producto cruzado,1221,GT,16,cross_product,False
2024-08-15 13:52:09.406,50014960,calidad,4131,NI,10,fold,False
2024-08-22 19:46:08.974,50000087,cantidad diferente,1131,GT,2,missing_amount,False
2024-08-15 15:39:01.628,50000463,calidad,1131,GT,100,manufacture_issue,False
2024-08-15 15:42:27.295,50000463,calidad,1131,GT,500,manufacture_issue,False
2024-08-15 15:47:40.332,50000426,calidad,1131,GT,100,manufacture_issue,False
2024-08-15 16:32:44.152,50000344,calidad,1201,GT,15,rust,True
2024-08-15 16:37:36.402,50000345,calidad,1201,GT,200,rust,True
2024-08-15 16:41:31.727,50000352,calidad,1201,GT,2405,rust,True
2024-08-15 16:52:57.919,50000362,calidad,1201,GT,1300,rust,True
2024-08-15 16:57:49.316,50000352,calidad,1131,GT,56,rust,False
2024-08-16 10:39:51.605,50000651,cantidad diferente,4131,NI,16,missing_amount,False
2024-08-16 10:54:19.540,50000906,calidad,4131,NI,55,rust,False
2024-08-16 11:44:01.289,31000250,calidad,4131,NI,1,fold,False
2024-08-16 11:44:39.039,31000250,calidad,4131,NI,1,fold,False
2024-08-16 11:50:30.914,31000250,calidad,4131,NI,1,fold,False
2024-08-16 12:54:38.291,50012769,calidad,4131,NI,4,fold,False
2024-08-16 14:21:38.405,50011059,calidad,4131,NI,3,fold,False
2024-08-16 14:25:24.023,50014728,calidad,4131,NI,30,fold,False
2024-08-16 14:30:01.464,50000528,calidad,4131,NI,10,fold,False
2024-08-16 16:28:09.127,50003625,calidad,4131,NI,2,fold,False
2024-08-16 18:37:57.489,50000060,producto cruzado,1063,GT,46,cross_product,False
2024-08-20 09:51:12.853,50000272,producto cruzado,1131,GT,60,cross_product,False
2024-08-19 08:37:26.206,50013100,calidad,6083,PA,1,fold,False
2024-08-19 08:40:06.299,50013102,calidad,6083,PA,1,fold,False
2024-08-19 09:07:33.115,50012980,cantidad diferente,6083,PA,5,missing_amount,False
2024-08-19 10:51:09.946,50012476,calidad,4131,NI,320,rust,False
2024-08-19 11:26:33.277,50000006,calidad,4131,NI,4,fold,False
2024-08-19 11:30:39.645,50011044,calidad,4131,NI,150,manipulation_damage,False
2024-08-19 12:17:02.296,50000443,calidad,1072,GT,13,fold,False
2024-08-19 12:20:26.260,50000445,calidad,1072,GT,1,fold,False
2024-08-19 12:21:23.690,50000446,calidad,1072,GT,1,fold,False
2024-08-19 13:23:39.244,50003083,cantidad diferente,1201,GT,100,leftover_quantity,False
2024-08-19 13:25:07.287,50003077,cantidad diferente,1201,GT,100,missing_amount,False
2024-08-19 13:26:33.512,50010837,cantidad diferente,1201,GT,70,missing_amount,False
2024-08-19 14:04:21.670,50000342,cantidad diferente,1063,GT,4,missing_amount,False
2024-08-19 15:37:25.300,50011048,cantidad diferente,1131,GT,2,missing_amount,False
2024-08-19 19:57:36.788,50000254,calidad,1072,GT,3,fold,False
2024-08-19 22:42:28.889,50000305,calidad,1131,GT,1,rust,False
2024-08-19 22:43:25.503,50000273,calidad,1131,GT,1,rust,False
2024-08-19 22:44:09.543,50000282,calidad,1131,GT,1,rust,False
2024-08-19 22:46:46.753,50000627,calidad,1131,GT,1,technical_especification,False
2024-08-20 08:57:19.325,50000081,calidad,1072,GT,10,rust,True
2024-08-20 09:00:49.062,50000269,calidad,1072,GT,6,rust,True
2024-08-20 09:40:54.055,50000087,calidad,1201,GT,1,fold,False
2024-08-21 08:41:59.934,50000342,calidad,1131,GT,325,rust,False
2024-08-20 15:20:49.025,50000009,calidad,1131,GT,1,fold,False
2024-08-20 16:03:07.476,50006163,calidad,1221,GT,1,fold,False
2024-08-20 16:13:32.033,50000064,calidad,1221,GT,50,rust,False
2024-08-20 16:25:42.758,50000092,cantidad diferente,1221,GT,2,missing_amount,False
2024-08-20 16:28:31.120,50000091,cantidad diferente,1221,GT,2,missing_amount,False
2024-08-20 16:30:13.492,50000090,cantidad diferente,1221,GT,1,missing_amount,False
2024-08-20 16:20:16.994,50000804,calidad,1131,GT,1,manipulation_damage,False
2024-08-21 08:43:44.067,50000252,cantidad diferente,1072,GT,1,missing_amount,False
2024-08-21 11:11:57.176,70002294,calidad,4131,NI,1,technical_especification,False
2024-08-21 13:31:41.072,50000006,calidad,4131,NI,4,rust,False
2024-08-21 13:43:44.035,50000342,calidad,1201,GT,1,manufacture_issue,False
2024-08-21 13:59:10.217,50000064,calidad,1131,GT,60,rust,False
2024-08-21 14:09:15.187,50000272,calidad,1131,GT,14,rust,False
2024-08-21 15:08:04.247,50000856,calidad,1063,GT,1,fold,False
2024-08-21 16:42:11.589,50000513,calidad,1063,GT,13,fold,False
2024-08-21 18:39:07.879,50000349,cantidad diferente,4131,NI,270,missing_amount,False
2024-08-21 19:01:25.395,50000081,producto cruzado,4131,NI,20,cross_product,False
2024-08-21 19:14:40.494,50000725,calidad,1131,GT,3,manipulation_damage,False
2024-08-22 06:43:56.725,50000815,calidad,5011,CR,10,technical_especification,False
2024-08-22 07:04:04.444,50000275,calidad,5011,CR,171,fold,False
2024-08-22 09:51:12.342,50000244,calidad,1063,GT,1,fold,False
2024-08-22 09:54:01.854,50000495,calidad,1063,GT,5,fold,False
2024-08-22 12:14:33.113,50000350,cantidad diferente,1221,GT,2,missing_amount,False
2024-08-22 14:21:30.098,50000060,calidad,6083,PA,1,fold,False
2024-08-22 14:48:40.748,50000258,calidad,1072,GT,01,fold,False
2024-08-22 15:40:28.027,70000714,calidad,1073,GT,2,manufacture_issue,False
2024-08-22 15:29:24.104,50000258,calidad,1221,GT,16,manufacture_issue,False
2024-08-22 16:33:41.580,70001044,calidad,4131,NI,3,rust,False
2024-08-22 16:40:25.990,70001021,calidad,4131,NI,3,rust,False
2024-08-22 16:42:20.485,70001021,calidad,4131,NI,7,rust,False
2024-08-22 16:48:45.462,70001044,cantidad diferente,4131,NI,1,missing_amount,False
2024-08-22 16:17:15.715,50000445,calidad,1072,GT,1,fold,False
2024-08-22 16:55:22.764,50000536,calidad,1072,GT,75,rust,False
2024-08-22 16:59:08.754,50000755,calidad,1072,GT,1,manufacture_issue,False
2024-08-22 17:00:25.902,50000755,calidad,1072,GT,1,manufacture_issue,False
2024-08-23 15:40:51.269,50000755,calidad,1072,GT,01,fold,False
2024-08-22 22:10:23.169,50000633,calidad,1131,GT,01,manufacture_issue,False
2024-08-23 07:35:45.769,50012980,cantidad diferente,6083,PA,5,missing_amount,False
2024-08-23 08:35:11.625,50000075,producto cruzado,1063,GT,1,cross_product,False
2024-08-23 12:08:53.487,50000518,producto cruzado,1072,GT,09,cross_product,False
2024-08-23 12:51:55.090,50000288,calidad,1063,GT,02,rust,False
2024-08-23 14:14:45.376,50000749,producto cruzado,1011,GT,30,cross_product,False
2024-08-23 17:37:36.196,50000064,cantidad diferente,1072,GT,1,missing_amount,False
2024-08-23 18:09:15.178,50011052,calidad,1072,GT,1,fold,False
2024-08-23 18:11:18.994,50000082,calidad,1072,GT,50,rust,False
2024-08-24 11:01:51.644,50000343,calidad,1201,GT,20,manufacture_issue,False
2024-08-24 11:03:50.025,50000342,calidad,1201,GT,30,manufacture_issue,False
2024-08-26 09:14:39.223,50000534,calidad,1063,GT,1,fold,False
2024-08-26 09:29:40.701,50000535,producto cruzado,5011,CR,200,cross_product,False
2024-08-26 10:44:31.542,50000166,calidad,1063,GT,1,technical_especification,False
2024-08-26 10:48:07.238,50000166,calidad,1063,GT,4,technical_especification,False
2024-08-26 11:48:52.675,50000234,calidad,1063,GT,200,fold,False
2024-08-26 12:05:36.058,50005317,cantidad diferente,4131,NI,1,missing_amount,False
2024-08-26 14:48:47.923,50000148,cantidad diferente,1061,GT,80,leftover_quantity,False
2024-08-26 12:45:34.024,50000342,calidad,1201,GT,05,manufacture_issue,False
2024-08-26 12:46:28.238,50000342,cantidad diferente,1201,GT,03,missing_amount,False
2024-08-26 13:21:37.670,50000352,calidad,1221,GT,2,rust,False
2024-08-26 14:21:36.068,50000047,calidad,1072,GT,64,rust,False
2024-08-26 14:25:59.943,50000047,calidad,1072,GT,8,rust,False
2024-08-26 14:51:20.407,50000281,calidad,1131,GT,2,fold,False
2024-08-26 15:18:02.641,50000445,calidad,1072,GT,3,fold,False
2024-08-26 16:43:31.396,50000519,calidad,1072,GT,1,fold,False
2024-08-26 17:03:06.207,50011059,calidad,4131,NI,100,manipulation_damage,False
2024-08-27 08:27:24.889,50000252,calidad,1063,GT,30,fold,True
2024-08-27 08:32:11.274,50000693,calidad,1063,GT,461,manufacture_issue,True
2024-08-27 09:02:23.345,50000072,cantidad diferente,1221,GT,10,leftover_quantity,False
2024-08-27 10:25:01.927,50000477,calidad,1201,GT,01,fold,False
2024-08-27 11:35:01.535,50000298,calidad,1063,GT,10,rust,False
2024-08-27 13:15:13.551,50000650,calidad,5011,CR,1,fold,False
2024-08-27 19:18:42.549,50000060,calidad,6083,PA,2,fold,False
2024-08-27 19:26:21.682,50013112,calidad,6083,PA,03,fold,False
2024-08-28 09:23:51.507,50000151,calidad,1061,GT,1,fold,False
2024-08-28 10:23:20.666,50003202,calidad,1072,GT,019,technical_especification,False
2024-09-06 17:36:28.934,50000463,calidad,1131,GT,3,manipulation_damage,False
2024-08-28 13:39:46.825,50011049,cantidad diferente,4131,NI,1,missing_amount,False
2024-08-28 14:09:26.693,50000265,calidad,1072,GT,15,rust,False
2024-08-28 16:09:40.936,50000893,calidad,4131,NI,14,fold,False
2024-08-28 16:34:49.094,50000342,calidad,1131,GT,210,rust,False
2024-08-28 16:30:08.375,50000545,producto cruzado,1063,GT,120,cross_product,False
2024-08-28 17:25:21.699,50002730,calidad,4131,NI,1,manipulation_damage,False
2024-08-28 17:32:05.486,50000342,cantidad diferente,1131,GT,2,missing_amount,False
2024-08-29 08:53:16.172,50003001,calidad,4131,NI,1,manipulation_damage,False
2024-08-29 09:50:55.273,50003001,calidad,4131,NI,204,manufacture_issue,False
2024-08-29 10:23:30.451,31000248,producto cruzado,4131,NI,1,cross_product,False
2024-08-29 11:04:24.863,50000272,calidad,5011,CR,6,missing_amount,False
2024-08-29 11:27:56.212,50005953,cantidad diferente,5011,CR,55,leftover_quantity,False
2024-08-29 11:52:09.011,50000745,calidad,1072,GT,015,fold,False
2024-09-11 09:21:28.567,50000893,cantidad diferente,5011,CR,3,missing_amount,False
2024-08-29 14:06:50.896,50000749,calidad,1201,GT,11,manufacture_issue,False
2024-08-29 14:08:15.754,50000749,calidad,1201,GT,6,manufacture_issue,False
2024-08-29 14:09:34.934,50000749,calidad,1201,GT,6,manufacture_issue,False
2024-08-29 16:46:34.089,50000081,calidad,1131,GT,10,rust,False
2024-08-29 17:32:43.046,50000529,calidad,5011,CR,15,technical_especification,False
2024-08-29 17:56:29.639,50000657,calidad,5011,CR,25,technical_especification,False
2024-08-29 18:20:35.390,50002730,calidad,4131,NI,10,fold,False
2024-08-29 18:27:42.558,50013392,calidad,4131,NI,1,manipulation_damage,False
2024-08-30 07:52:20.807,70001486,calidad,1131,GT,4,manufacture_issue,False
2024-08-30 08:08:12.106,50011395,calidad,4131,NI,1,rust,False
2024-08-30 08:09:17.195,50011440,calidad,4131,NI,1,rust,False
2024-08-30 08:20:17.511,50000652,calidad,5011,CR,50,rust,True
2024-08-30 11:23:00.262,50003077,cantidad diferente,1221,GT,10,missing_amount,False
2024-08-30 11:35:18.803,50012412,cantidad diferente,1131,GT,1,missing_amount,False
2024-08-30 12:52:18.385,50011044,cantidad diferente,4131,NI,2,missing_amount,False
2024-08-30 12:55:19.366,50011058,cantidad diferente,4131,NI,1,missing_amount,False
2024-08-30 13:25:28.411,50001571,calidad,1072,GT,03,fold,False
2024-09-01 08:02:32.209,50000352,calidad,1063,GT,300,rust,False
2024-08-30 16:45:36.201,50000639,cantidad diferente,1131,GT,383,leftover_quantity,False
2024-08-30 16:47:12.843,50000639,cantidad diferente,1131,GT,17,leftover_quantity,False
2024-08-30 17:23:03.143,50000088,calidad,1131,GT,3,fold,False
2024-08-30 17:25:22.205,50000129,calidad,1131,GT,2,fold,False
2024-08-30 18:42:24.810,50000088,calidad,1131,GT,3,fold,False
2024-08-30 18:43:35.782,50000129,calidad,1131,GT,2,fold,False
2024-09-03 09:33:15.287,50000088,calidad,1131,GT,3,fold,False
2024-09-03 09:34:13.893,50000129,calidad,1131,GT,2,fold,False
2024-08-30 19:06:29.080,50000352,cantidad diferente,1011,GT,1,missing_amount,False
2024-08-30 19:17:48.351,50000575,cantidad diferente,1072,GT,1,missing_amount,False
2024-08-31 08:48:56.813,50000528,calidad,4131,NI,1,fold,False
2024-08-31 11:11:28.786,50001297,calidad,4131,NI,2,rust,False
2024-08-31 20:36:27.126,50000476,calidad,1221,GT,2,fold,False
2024-09-01 22:22:55.391,50000056,calidad,1221,GT,1,manufacture_issue,False
2024-09-02 12:07:08.860,70001453,calidad,4131,NI,2,fold,False
2024-09-02 12:09:18.286,70000093,calidad,4131,NI,2,fold,False
2024-09-02 13:45:36.070,50000099,calidad,1063,GT,170,technical_especification,False
2024-09-02 15:40:33.777,50000449,cantidad diferente,1011,GT,1,missing_amount,False
2024-09-02 17:00:52.508,50000529,calidad,1072,GT,1,manufacture_issue,False
2024-09-02 17:38:11.736,50000291,calidad,1063,GT,7,fold,True
2024-09-03 08:07:55.064,50000352,cantidad diferente,1063,GT,2,missing_amount,False
2024-09-03 08:12:08.077,50000342,cantidad diferente,1063,GT,4,missing_amount,False
2024-09-03 09:17:15.515,50000725,calidad,1063,GT,1,manipulation_damage,False
2024-09-03 11:06:28.667,50000342,calidad,1201,GT,05,manufacture_issue,False
2024-09-03 12:09:44.637,50000352,calidad,1201,GT,06,manufacture_issue,False
2024-09-03 12:59:08.017,50003262,calidad,4131,NI,1,fold,False
2024-09-03 16:12:17.047,50000198,calidad,1063,GT,5,rust,False
2024-09-03 16:18:46.474,70000887,calidad,1073,GT,12,technical_especification,False
2024-09-03 16:20:16.206,70000890,calidad,1073,GT,1,manufacture_issue,False
2024-09-03 16:21:34.305,70000890,calidad,1073,GT,5,manipulation_damage,False
2024-09-03 18:08:59.821,50000081,calidad,1072,GT,3,fold,False
2024-09-04 06:59:32.875,50000669,calidad,5011,CR,50,rust,True
2024-09-04 07:41:05.851,50000669,calidad,5011,CR,20,rust,True
2024-09-04 08:51:45.653,70006146,calidad,4131,NI,1,fold,False
2024-09-04 10:08:56.279,50000893,cantidad diferente,4131,NI,1,missing_amount,False
2024-09-04 10:37:23.741,50003083,cantidad diferente,4131,NI,2,missing_amount,False
2024-09-04 13:25:56.670,50000585,calidad,1063,GT,50,rust,False
2024-09-04 13:27:28.803,50000535,calidad,1063,GT,75,rust,False
2024-09-04 15:48:21.105,50003262,calidad,4131,NI,1,fold,False
2024-09-04 16:42:30.653,50013104,calidad,6083,PA,4,rust,False
2024-09-04 16:45:44.416,50013058,calidad,6083,PA,1,manufacture_issue,False
2024-09-04 17:12:50.003,50000083,calidad,1131,GT,01,manufacture_issue,False
2024-09-04 17:26:59.483,50002730,calidad,4131,NI,15,fold,False
2024-09-04 17:34:46.008,50000476,calidad,1072,GT,1,fold,False
2024-09-05 08:04:40.990,50000450,calidad,1201,GT,1,fold,False
